,Match_num,Team_name,Date,Opponent,Score,Location,Record,Home Record,Spread,Over/Under,Money Line
2065,16,Sacramento Kings,Nov-22,Memphis,W 113-109,Away,10-Jun,02-Mar,2.5,Un 237.5,2.3
2066,17,Sacramento Kings,Nov-23,Atlanta,L 106-115,Away,10-Jul,02-Mar,4.5,Un 241.5,2.65
2067,18,Sacramento Kings,Nov-25,Boston,L 104-122,Away,10-Aug,02-Mar,7.5,Un 239.0,3.45
2068,19,Sacramento Kings,Nov-28,Phoenix,L 117-122,Home,10-Sep,02-Apr,1,Ov 234.5,1.943396226
2069,20,Sacramento Kings,Nov-30,Indiana,W 137-114,Home,11-Sep,02-Apr,-4.5,Ov 242.5,1.549450549
2070,21,Sacramento Kings,12-Mar,LA Clippers,W 123-96,Away,12-Sep,03-Apr,-3.5,Un 227.5,1.621118012
2071,22,Sacramento Kings,12-Apr,Chicago,W 110-101,Home,13-Sep,03-Apr,-3,Un 239.5,1.67114094
2072,23,Sacramento Kings,12-Jul,Milwaukee,L 113-126,Away,13-Oct,03-Apr,6.5,Ov 236.5,3.15
2073,24,Sacramento Kings,12-Sep,Cleveland,W 106-95,Away,14-Oct,03-Apr,3.5,Un 217.0,2.42
2074,25,Sacramento Kings,12-Nov,New York,L 99-112,Away,14-Nov,03-Apr,2.5,Un 226.0,2.18
2075,26,Sacramento Kings,Dec-13,Philadelphia,L 103-123,Away,14-Dec,03-Apr,4.5,Un 229.5,2.5
2076,27,Sacramento Kings,Dec-14,Toronto,W 124-123,Away,15-Dec,03-Apr,5,Ov 232.0,2.65
2077,28,Sacramento Kings,Dec-16,Detroit,W 122-113,Away,16-Dec,03-Apr,-6.5,Un 237.5,1.416666667
2078,29,Sacramento Kings,Dec-19,Charlotte,L 119-125,Home,16-13,03-Apr,-10,Ov 241.5,1.231481481
2079,30,Sacramento Kings,Dec-21,LA Lakers,W 134-120,Home,17-13,04-Apr,-8.5,Ov 239.5,1.325732899
2080,31,Sacramento Kings,Dec-23,Washington,L 111-125,Home,17-14,04-Apr,-7.5,Un 239.0,1.333333333
2081,32,Sacramento Kings,Dec-27,Denver,L 106-113,Home,17-15,04-Apr,3,Un 237.5,2.28
2082,33,Sacramento Kings,Dec-28,Denver,W 127-126,Home,18-15,04-Apr,-2.5,Ov 237.5,1.740740741
2083,34,Sacramento Kings,Dec-30,Utah,W 126-125,Home,19-15,04-Apr,-3.5,Ov 242.0,1.653594771
2084,35,Sacramento Kings,01-Jan,Memphis,L 108-118,Away,19-16,04-Apr,4,Un 240.0,2.5
2085,36,Sacramento Kings,01-Mar,Utah,W 117-115,Away,20-16,04-Apr,3,Un 242.5,2.35
2086,37,Sacramento Kings,01-Apr,Atlanta,L 117-120,Home,20-17,04-Apr,-2,Un 245.0,1.787401575
2087,38,Sacramento Kings,01-Jul,LA Lakers,L 134-136,Home,20-18,04-May,-7.5,Ov 243.0,1.317460317
2088,39,Sacramento Kings,01-Sep,Orlando,W 136-111,Home,21-18,04-May,-6.5,Ov 237.5,1.421940928
2089,40,Sacramento Kings,01-Nov,Houston,W 135-115,Home,22-18,04-May,-9,Ov 236.5,1.269541779
2090,41,Sacramento Kings,Jan-13,Houston,W 139-114,Home,23-18,04-May,-9.5,Ov 239.0,1.251889169
2091,42,Sacramento Kings,Jan-15,San Antonio,W 132-119,Away,24-18,04-May,-7,Ov 246.0,1.381679389
2092,43,Sacramento Kings,Jan-18,LA Lakers,W 116-111,Away,25-18,05-May,2.5,Un 244.5,2.19
2093,44,Sacramento Kings,Jan-20,Okla City,W 118-113,Home,26-18,05-May,-5,Un 244.0,1.487804878
2094,45,Sacramento Kings,Jan-21,Philadelphia,L 127-129,Home,26-19,05-May,-5,Ov 234.5,1.526315789
2095,46,Sacramento Kings,Jan-23,Memphis,W 133-100,Home,27-19,05-May,-4,Un 244.5,1.578034682
2096,47,Sacramento Kings,Jan-25,Toronto,L 95-113,Home,27-20,05-May,-3,Un 237.5,1.694444444
2097,48,Sacramento Kings,Jan-28,Minnesota,L 110-117,Away,27-21,05-May,-1,Un 238.5,1.900900901
2098,49,Sacramento Kings,Jan-30,Minnesota,W 118-111,Away,28-21,05-May,-1,Un 236.0,1.917431193
2099,50,Sacramento Kings,02-Jan,San Antonio,W 119-109,Away,29-21,05-May,-7.5,Un 244.0,1.334448161
2100,51,Sacramento Kings,02-Mar,Indiana,L 104-107,Away,29-22,05-May,-1.5,Un 235.5,1.81300813
2101,52,Sacramento Kings,02-May,New Orleans,L 104-136,Away,29-23,05-May,-2,Ov 228.5,1.806451613
2102,53,Sacramento Kings,02-Jun,Houston,W 140-120,Away,30-23,05-May,-7,Ov 239.0,1.373134328
2103,54,Sacramento Kings,02-Aug,Houston,W 130-128,Away,31-23,05-May,-8.5,Ov 238.0,1.284900285
2104,55,Sacramento Kings,02-Oct,Dallas,L 114-122,Home,31-24,05-May,-4.5,Ov 232.5,1.555555556
2105,56,Sacramento Kings,02-Nov,Dallas,W 133-128,Home,32-24,05-May,2,Ov 238.0,2.05
2106,57,Sacramento Kings,Feb-14,Phoenix,L 109-120,Away,32-25,05-Jun,2.5,Un 234.5,2.25
2107,58,Sacramento Kings,Feb-23,Portland,W 133-116,Home,33-25,05-Jun,-10.5,Ov 234.5,1.2
2108,59,Sacramento Kings,Feb-24,LA Clippers,W 176-175,Away,34-25,06-Jun,6,Ov 238.5,3.05
2109,60,Sacramento Kings,Feb-26,Okla City,W 124-115,Away,35-25,06-Jun,-4.5,Un 239.5,1.571428571
2110,61,Sacramento Kings,Feb-28,Okla City,W 123-117,Away,36-25,06-Jun,-2.5,Ov 230.5,1.757575758
2111,62,Sacramento Kings,03-Mar,LA Clippers,W 128-127,Home,37-25,07-Jun,-7,Ov 240.0,1.363636364
2112,63,Sacramento Kings,03-Apr,Minnesota,L 134-138,Home,37-26,07-Jun,-4,Ov 238.0,1.595238095
2113,64,Sacramento Kings,03-Jun,New Orleans,W 123-108,Home,38-26,07-Jun,-4.5,Un 234.0,1.529100529
2114,65,Sacramento Kings,03-Sep,New York,W 122-117,Home,39-26,07-Jun,-2,Un 240.5,1.854700855
2115,66,Sacramento Kings,03-Nov,Phoenix,W 128-119,Away,40-26,08-Jun,4,Ov 240.0,2.4
2116,67,Sacramento Kings,Mar-13,Milwaukee,L 124-133,Home,40-27,08-Jun,3.5,Ov 246.5,2.35
2117,68,Sacramento Kings,Mar-15,Chicago,W 117-114,Away,41-27,08-Jun,-1.5,Un 237.5,1.909090909
2118,69,Sacramento Kings,Mar-16,Brooklyn,W 101-96,Away,42-27,08-Jun,3,Un 237.5,2.27
2119,70,Sacramento Kings,Mar-18,Washington,W 132-118,Away,43-27,08-Jun,-4.5,Ov 235.0,1.581395349
2120,71,Sacramento Kings,Mar-20,Utah,L 120-128,Away,43-28,08-Jun,-7,Ov 239.5,1.409836066
2121,72,Sacramento Kings,Mar-21,Boston,L 109-132,Home,43-29,08-Jun,5,Ov 237.5,2.8
2122,73,Sacramento Kings,Mar-24,Phoenix,W 135-127,Home,44-29,09-Jun,-4,Ov 239.0,1.555555556
2123,74,Sacramento Kings,Mar-25,Utah,W 121-113,Home,45-29,09-Jun,-9,Un 234.5,1.252525253
2124,75,Sacramento Kings,Mar-27,Minnesota,L 115-119,Home,45-30,09-Jun,-5,Un 240.0,1.485436893
2125,76,Sacramento Kings,Mar-29,Portland,W 120-80,Away,46-30,09-Jun,-14.5,Un 235.0,1.097087379
2126,77,Sacramento Kings,Mar-31,Portland,W 138-114,Away,47-30,09-Jun,-14,Ov 230.5,1.093984962
2127,78,Sacramento Kings,04-Feb,San Antonio,L 134-142,Home,47-31,09-Jun,-16.5,Ov 243.0,1.082987552
2128,79,Sacramento Kings,04-Apr,New Orleans,W 121-103,Away,48-31,09-Jun,4,Un 236.0,2.47
2129,80,Sacramento Kings,04-May,Dallas,L 119-123,Away,48-32,09-Jun,6,Un 243.0,2.95
2130,81,Sacramento Kings,04-Jul,Golden State,L 97-119,Home,48-33,09-Jul,11,Un 233.5,5.39
2131,82,Sacramento Kings,04-Sep,Denver,L 95-109,Away,48-34,09-Jul,-5.5,Un 230.0,1.526315789
2132,1,San Antonio Spurs,Oct-19,Charlotte,L 102-129,Home,0-1,0-0,1,Ov 221.5,1.970873786
2133,2,San Antonio Spurs,Oct-21,Indiana,W 137-134,Away,01-Jan,0-0,1.5,Ov 232.5,2.05
2134,3,San Antonio Spurs,Oct-22,Philadelphia,W 114-105,Away,02-Jan,0-0,13.5,Un 224.5,7.64
2135,4,San Antonio Spurs,Oct-24,Minnesota,W 115-106,Away,03-Jan,0-0,8.5,Un 234.5,3.97
2136,5,San Antonio Spurs,Oct-26,Minnesota,L 122-134,Away,03-Feb,0-0,9.5,Ov 235.0,4.6
2137,6,San Antonio Spurs,Oct-28,Chicago,W 129-124,Home,04-Feb,0-0,4,Ov 230.0,2.5
2138,7,San Antonio Spurs,Oct-30,Minnesota,W 107-98,Home,05-Feb,0-0,6,Un 237.5,3.05
2139,8,San Antonio Spurs,11-Feb,Toronto,L 100-143,Home,05-Mar,0-0,6.5,Ov 223.5,3.1
2140,9,San Antonio Spurs,11-Apr,LA Clippers,L 106-113,Home,05-Apr,0-0,3.5,Un 225.5,2.4
2141,10,San Antonio Spurs,11-May,Denver,L 101-126,Away,05-May,0-0,11.5,Un 235.5,5.6
2142,11,San Antonio Spurs,11-Jul,Denver,L 109-115,Home,05-Jun,0-0,7.5,Un 234.5,3.45
2143,12,San Antonio Spurs,11-Sep,Memphis,L 122-124,Home,05-Jul,0-1,6,Ov 234.0,2.85
2144,13,San Antonio Spurs,11-Nov,Milwaukee,W 111-93,Home,06-Jul,0-1,-1.5,Un 219.5,1.806451613
2145,14,San Antonio Spurs,Nov-14,Golden State,L 95-132,Away,06-Aug,0-1,9,Un 234.5,4.16
2146,15,San Antonio Spurs,Nov-15,Portland,L 110-117,Away,06-Sep,0-1,8.5,Pu 227.0,3.75
2147,16,San Antonio Spurs,Nov-17,Sacramento,L 112-130,Away,06-Oct,0-1,7,Ov 236.5,3.27
2148,17,San Antonio Spurs,Nov-19,LA Clippers,L 97-119,Away,06-Nov,0-1,8.5,Un 221.0,3.85
2149,18,San Antonio Spurs,Nov-20,LA Lakers,L 92-123,Away,06-Dec,0-1,6,Un 228.5,3
2150,19,San Antonio Spurs,Nov-23,New Orleans,L 110-129,Home,Jun-13,0-2,5.5,Ov 227.5,2.78
2151,20,San Antonio Spurs,Nov-25,LA Lakers,L 94-105,Home,Jun-14,0-2,4,Un 234.0,2.4
2152,21,San Antonio Spurs,Nov-26,LA Lakers,L 138-143,Home,Jun-15,0-2,-1,Ov 231.0,1.854700855
2153,22,San Antonio Spurs,Nov-30,Okla City,L 111-119,Away,Jun-16,0-2,3,Ov 229.5,2.23
2154,23,San Antonio Spurs,12-Feb,New Orleans,L 99-117,Home,Jun-17,0-3,7.5,Un 233.0,3.3
2155,24,San Antonio Spurs,12-Apr,Phoenix,L 95-133,Home,Jun-18,0-3,10,Un 230.5,4.85
2156,25,San Antonio Spurs,12-Aug,Houston,W 118-109,Home,Jul-18,01-Mar,2,Un 230.0,2.05
2157,26,San Antonio Spurs,12-Oct,Miami,W 115-111,Away,Aug-18,01-Mar,12,Ov 223.0,6.55
2158,27,San Antonio Spurs,12-Dec,Cleveland,W 112-111,Home,Sep-18,01-Mar,9.5,Ov 221.5,4.24
2159,28,San Antonio Spurs,Dec-14,Portland,L 112-128,Home,Sep-19,01-Mar,7.5,Ov 231.5,3.35
2160,29,San Antonio Spurs,Dec-17,Miami,L 101-111,Home,Sep-20,01-Mar,8,Un 222.5,3.5
2161,30,San Antonio Spurs,Dec-19,Houston,W 124-105,Away,Oct-20,02-Mar,4.5,Ov 226.5,2.65
2162,31,San Antonio Spurs,Dec-22,New Orleans,L 117-126,Away,Oct-21,02-Apr,8.5,Ov 228.0,3.91
2163,32,San Antonio Spurs,Dec-23,Orlando,L 113-133,Away,Oct-22,02-Apr,6,Ov 228.5,3
2164,33,San Antonio Spurs,Dec-26,Utah,W 126-122,Home,Nov-22,02-Apr,4.5,Ov 235.5,2.6
2165,34,San Antonio Spurs,Dec-27,Okla City,L 114-130,Away,Nov-23,02-Apr,6.5,Ov 237.5,3.15
2166,35,San Antonio Spurs,Dec-29,New York,W 122-115,Home,Dec-23,02-Apr,4.5,Ov 222.0,2.67
2167,36,San Antonio Spurs,Dec-31,Dallas,L 125-126,Home,Dec-24,02-May,7.5,Ov 231.5,3.25
2168,37,San Antonio Spurs,01-Feb,Brooklyn,L 103-139,Away,Dec-25,02-May,12,Ov 237.5,6.1
2169,38,San Antonio Spurs,01-Apr,New York,L 114-117,Away,Dec-26,02-May,10,Ov 225.5,4.63
2170,39,San Antonio Spurs,01-Jun,Detroit,W 121-109,Home,13-26,02-May,-1.5,Un 236.0,1.833333333
2171,40,San Antonio Spurs,01-Jul,Boston,L 116-121,Home,13-27,02-May,15,Ov 234.5,9.25
2172,41,San Antonio Spurs,01-Sep,Memphis,L 113-121,Away,13-28,02-Jun,11,Pu 234.0,5.15
2173,42,San Antonio Spurs,01-Nov,Memphis,L 129-135,Away,13-29,02-Jul,13.5,Ov 241.0,6.98
2174,43,San Antonio Spurs,Jan-13,Golden State,L 113-144,Home,13-30,02-Jul,8.5,Ov 243.0,3.83
2175,44,San Antonio Spurs,Jan-15,Sacramento,L 119-132,Home,13-31,02-Jul,7,Ov 246.0,3.28
2176,45,San Antonio Spurs,Jan-17,Brooklyn,W 106-98,Home,14-31,02-Jul,2.5,Un 228.0,2.16
2177,46,San Antonio Spurs,Jan-20,LA Clippers,L 126-131,Home,14-32,02-Jul,7,Ov 231.0,3.38
2178,47,San Antonio Spurs,Jan-23,Portland,L 127-147,Away,14-33,02-Jul,8.5,Ov 240.5,3.8
2179,48,San Antonio Spurs,Jan-25,LA Lakers,L 104-113,Away,14-34,02-Jul,7.5,Un 245.0,3.45
2180,49,San Antonio Spurs,Jan-26,LA Clippers,L 100-138,Away,14-35,02-Jul,13,Ov 234.0,7.01
2181,50,San Antonio Spurs,Jan-28,Phoenix,L 118-128,Home,14-36,02-Jul,5.5,Ov 231.0,2.8
2182,51,San Antonio Spurs,Jan-30,Washington,L 106-127,Home,14-37,02-Jul,5.5,Un 240.5,2.76
2183,52,San Antonio Spurs,02-Jan,Sacramento,L 109-119,Home,14-38,02-Jul,7.5,Un 244.0,3.58
2184,53,San Antonio Spurs,02-Mar,Philadelphia,L 125-137,Home,14-39,02-Jul,10.5,Ov 234.0,4.9
2185,54,San Antonio Spurs,02-Jun,Chicago,L 104-128,Away,14-40,02-Jul,9.5,Un 239.0,4.33
2186,55,San Antonio Spurs,02-Aug,Toronto,L 98-112,Away,14-41,02-Jul,10.5,Un 233.0,4.95
2187,56,San Antonio Spurs,02-Oct,Detroit,L 131-138,Away,14-42,02-Jul,6,Ov 235.0,3.02
2188,57,San Antonio Spurs,02-Nov,Atlanta,L 106-125,Away,14-43,02-Jul,13,Un 241.0,6
2189,58,San Antonio Spurs,Feb-13,Cleveland,L 109-117,Away,14-44,02-Jul,16,Ov 225.5,8.81
2190,59,San Antonio Spurs,Feb-15,Charlotte,L 110-120,Away,14-45,02-Jul,5.5,Un 243.5,2.8
2191,60,San Antonio Spurs,Feb-23,Dallas,L 116-142,Away,14-46,02-Aug,14,Ov 239.5,7.08
2192,61,San Antonio Spurs,Feb-25,Utah,L 102-118,Away,14-47,02-Aug,10.5,Un 241.0,4.95
2193,62,San Antonio Spurs,Feb-28,Utah,W 102-94,Away,15-47,02-Aug,9.5,Un 235.5,4.47
2194,63,San Antonio Spurs,03-Feb,Indiana,W 110-99,Home,16-47,02-Aug,4.5,Un 234.5,2.62
2195,64,San Antonio Spurs,03-Apr,Houston,L 110-122,Home,16-48,02-Sep,1,Ov 230.5,1.934579439
2196,65,San Antonio Spurs,03-May,Houston,L 110-142,Away,16-49,02-Oct,4.5,Ov 232.5,2.63
2197,66,San Antonio Spurs,03-Oct,Denver,W 128-120,Home,17-49,02-Oct,12.5,Ov 236.5,6.7
2198,67,San Antonio Spurs,03-Dec,Okla City,L 90-102,Home,17-50,02-Oct,4,Un 237.0,2.45
2199,68,San Antonio Spurs,Mar-14,Orlando,W 132-114,Home,18-50,02-Oct,7,Ov 233.0,3.28
2200,69,San Antonio Spurs,Mar-15,Dallas,L 128-137,Home,18-51,02-Nov,4,Ov 226.0,2.45
2201,70,San Antonio Spurs,Mar-17,Memphis,L 120-126,Home,18-52,02-Dec,9,Ov 234.0,3.9
2202,71,San Antonio Spurs,Mar-19,Atlanta,W 126-118,Home,19-52,02-Dec,10,Un 246.0,4.59
2203,72,San Antonio Spurs,Mar-21,New Orleans,L 84-119,Away,19-53,Feb-13,13.5,Un 230.5,6.91
2204,73,San Antonio Spurs,Mar-22,Milwaukee,L 94-130,Away,19-54,Feb-13,19,Un 237.5,13.1
2205,74,San Antonio Spurs,Mar-24,Washington,L 124-136,Away,19-55,Feb-13,8.5,Ov 229.0,4
2206,75,San Antonio Spurs,Mar-26,Boston,L 93-137,Away,19-56,Feb-13,16.5,Un 231.5,9.78
2207,76,San Antonio Spurs,Mar-29,Utah,L 117-128,Home,19-57,Feb-13,2,Ov 234.5,2.06
2208,77,San Antonio Spurs,Mar-31,Golden State,L 115-130,Away,19-58,Feb-13,18,Ov 241.5,10.96
2209,78,San Antonio Spurs,04-Feb,Sacramento,W 142-134,Away,20-58,Feb-13,16.5,Ov 243.0,8.5
2210,79,San Antonio Spurs,04-Apr,Phoenix,L 94-115,Away,20-59,Feb-13,19,Un 235.5,13.37
2211,80,San Antonio Spurs,04-Jun,Portland,W 129-127,Home,21-59,Feb-13,-5,Ov 228.5,1.492610837
2212,81,San Antonio Spurs,04-Aug,Minnesota,L 131-151,Home,21-60,Feb-13,15.5,Ov 234.0,9.26
2213,82,San Antonio Spurs,04-Sep,Dallas,W 138-117,Away,22-60,Mar-13,3.5,Ov 232.0,2.4
2214,1,Toronto Raptors,Oct-19,Cleveland,W 108-105,Home,1-0,0-0,-2.5,Un 216.0,1.735294118
2215,2,Toronto Raptors,Oct-21,Brooklyn,L 105-109,Away,01-Jan,0-1,2.5,Un 226.0,2.25
2216,3,Toronto Raptors,Oct-22,Miami,L 109-112,Away,01-Feb,0-1,3.5,Ov 216.5,2.42
2217,4,Toronto Raptors,Oct-24,Miami,W 98-90,Away,02-Feb,0-1,3.5,Un 214.0,2.46
2218,5,Toronto Raptors,Oct-26,Philadelphia,W 119-109,Home,03-Feb,01-Jan,1,Ov 211.5,1.980392157
2219,6,Toronto Raptors,Oct-28,Philadelphia,L 90-112,Home,03-Mar,01-Feb,-3.5,Un 214.5,1.625
2220,7,Toronto Raptors,Oct-31,Atlanta,W 139-109,Home,04-Mar,01-Feb,-2,Ov 222.5,1.793650794
2221,8,Toronto Raptors,11-Feb,San Antonio,W 143-100,Away,05-Mar,01-Feb,-6.5,Ov 223.5,1.4
2222,9,Toronto Raptors,11-Apr,Dallas,L 110-111,Away,05-Apr,01-Feb,4,Ov 216.0,2.52
2223,10,Toronto Raptors,11-Jun,Chicago,W 113-104,Home,06-Apr,01-Feb,-4,Un 219.5,1.555555556
2224,11,Toronto Raptors,11-Jul,Chicago,L 97-111,Away,06-May,01-Feb,2,Un 221.5,2.11
2225,12,Toronto Raptors,11-Sep,Houston,W 116-109,Home,07-May,01-Feb,-10,Ov 224.0,1.192307692
2226,13,Toronto Raptors,11-Nov,Okla City,L 113-132,Away,07-Jun,01-Feb,-5.5,Ov 219.5,1.510204082
2227,14,Toronto Raptors,11-Dec,Indiana,L 104-118,Away,07-Jul,01-Feb,3,Un 229.5,2.27
2228,15,Toronto Raptors,Nov-14,Detroit,W 115-111,Away,08-Jul,01-Feb,-4.5,Ov 218.0,1.555555556
2229,16,Toronto Raptors,Nov-16,Miami,W 112-104,Home,09-Jul,01-Feb,-3,Ov 215.5,1.675675676
2230,17,Toronto Raptors,Nov-19,Atlanta,L 122-124,Away,09-Aug,01-Feb,5.5,Ov 226.0,2.77
2231,18,Toronto Raptors,Nov-23,Brooklyn,L 98-112,Home,09-Sep,01-Mar,2.5,Un 222.5,2.17
2232,19,Toronto Raptors,Nov-26,Dallas,W 105-100,Home,10-Sep,01-Mar,2.5,Un 214.5,2.22
2233,20,Toronto Raptors,Nov-28,Cleveland,W 100-88,Home,11-Sep,01-Mar,-5,Un 218.0,1.518134715
2234,21,Toronto Raptors,Nov-30,New Orleans,L 108-126,Away,11-Oct,01-Mar,-2.5,Ov 221.5,1.769230769
2235,22,Toronto Raptors,12-Feb,Brooklyn,L 105-114,Away,11-Nov,01-Apr,1.5,Un 223.0,2.1
2236,23,Toronto Raptors,12-Mar,Orlando,W 121-108,Home,12-Nov,01-Apr,-11.5,Ov 220.5,1.166666667
2237,24,Toronto Raptors,12-May,Boston,L 110-116,Home,12-Dec,01-May,-1.5,Un 228.5,1.819672131
2238,25,Toronto Raptors,12-Jul,LA Lakers,W 126-113,Home,13-Dec,01-May,-12.5,Ov 229.0,1.131061599
2239,26,Toronto Raptors,12-Sep,Orlando,L 109-113,Away,13-13,01-May,-8,Un 222.5,1.3003003
2240,27,Toronto Raptors,12-Nov,Orlando,L 99-111,Away,13-14,01-May,-7,Un 223.5,1.396825397
2241,28,Toronto Raptors,Dec-14,Sacramento,L 123-124,Home,13-15,01-May,-5,Ov 232.0,1.526315789
2242,29,Toronto Raptors,Dec-16,Brooklyn,L 116-119,Home,13-16,01-Jun,1,Ov 224.0,1.934579439
2243,30,Toronto Raptors,Dec-18,Golden State,L 110-126,Home,13-17,01-Jun,-6,Ov 223.5,1.442477876
2244,31,Toronto Raptors,Dec-19,Philadelphia,L 101-104,Away,13-18,01-Jul,6.5,Un 219.5,3.1
2245,32,Toronto Raptors,Dec-21,New York,W 113-106,Away,14-18,02-Jul,2,Ov 217.5,2.15
2246,33,Toronto Raptors,Dec-23,Cleveland,W 118-107,Away,15-18,02-Jul,4.5,Ov 214.0,2.66
2247,34,Toronto Raptors,Dec-27,LA Clippers,L 113-124,Home,15-19,02-Jul,-3.5,Ov 218.5,1.625
2248,35,Toronto Raptors,Dec-29,Memphis,L 106-119,Home,15-20,02-Jul,4,Un 230.0,2.52
2249,36,Toronto Raptors,Dec-30,Phoenix,W 113-104,Home,16-20,02-Jul,-2,Un 221.5,1.769230769
2250,37,Toronto Raptors,01-Feb,Indiana,L 114-122,Away,16-21,02-Jul,-2,Ov 233.0,1.78125
2251,38,Toronto Raptors,01-Apr,Milwaukee,L 101-104,Home,16-22,02-Jul,-5.5,Un 223.5,1.497512438
2252,39,Toronto Raptors,01-Jun,New York,L 108-112,Home,16-23,02-Aug,-4,Ov 216.0,1.606060606
2253,40,Toronto Raptors,01-Aug,Portland,W 117-105,Home,17-23,02-Aug,-3,Un 226.5,1.649350649
2254,41,Toronto Raptors,01-Oct,Charlotte,W 132-120,Home,18-23,02-Aug,-8,Ov 229.5,1.340136054
2255,42,Toronto Raptors,01-Dec,Charlotte,W 124-114,Home,19-23,02-Aug,-8,Ov 229.5,1.344827586
2256,43,Toronto Raptors,Jan-14,Atlanta,L 103-114,Home,19-24,02-Aug,-7.5,Un 231.5,1.333333333
2257,44,Toronto Raptors,Jan-16,New York,W 123-121,Away,20-24,03-Aug,2,Ov 219.0,2.1
2258,45,Toronto Raptors,Jan-17,Milwaukee,L 122-130,Away,20-25,03-Aug,1.5,Ov 222.0,2.1
2259,46,Toronto Raptors,Jan-19,Minnesota,L 126-128,Away,20-26,03-Aug,-4,Ov 233.5,1.555555556
2260,47,Toronto Raptors,Jan-21,Boston,L 104-106,Home,20-27,03-Sep,3.5,Un 225.0,2.38
2261,48,Toronto Raptors,Jan-22,New York,W 125-116,Home,21-27,04-Sep,-2.5,Ov 223.5,1.757575758
2262,49,Toronto Raptors,Jan-25,Sacramento,W 113-95,Away,22-27,04-Sep,3,Un 237.5,2.3
2263,50,Toronto Raptors,Jan-27,Golden State,L 117-129,Away,22-28,04-Sep,4.5,Ov 234.5,2.57
2264,51,Toronto Raptors,Jan-28,Portland,W 123-105,Away,23-28,04-Sep,3,Un 231.5,2.23
2265,52,Toronto Raptors,Jan-30,Phoenix,L 106-114,Away,23-29,04-Sep,1.5,Ov 219.5,2.11
2266,53,Toronto Raptors,02-Jan,Utah,L 128-131,Away,23-30,04-Sep,2,Ov 230.5,2.14
2267,54,Toronto Raptors,02-Mar,Houston,W 117-111,Away,24-30,04-Sep,-7.5,Ov 223.5,1.367647059
2268,55,Toronto Raptors,02-May,Memphis,W 106-103,Away,25-30,04-Sep,1.5,Un 229.0,2.1
2269,56,Toronto Raptors,02-Aug,San Antonio,W 112-98,Home,26-30,04-Sep,-10.5,Un 233.0,1.2
2270,57,Toronto Raptors,02-Oct,Utah,L 116-122,Home,26-31,04-Sep,-8.5,Ov 230.5,1.281690141
2271,58,Toronto Raptors,02-Dec,Detroit,W 119-118,Home,27-31,04-Sep,-11,Ov 225.0,1.173913043
2272,59,Toronto Raptors,Feb-14,Orlando,W 123-113,Home,28-31,04-Sep,-7.5,Ov 221.0,1.320512821
2273,60,Toronto Raptors,Feb-23,New Orleans,W 115-110,Home,29-31,04-Sep,-4.5,Un 226.0,1.546448087
2274,61,Toronto Raptors,Feb-25,Detroit,W 95-91,Away,30-31,04-Sep,-7.5,Un 228.5,1.331125828
2275,62,Toronto Raptors,Feb-26,Cleveland,L 93-118,Away,30-32,04-Sep,7.5,Un 218.5,3.5
2276,63,Toronto Raptors,Feb-28,Chicago,W 104-98,Home,31-32,04-Sep,-4.5,Un 219.5,1.574712644
2277,64,Toronto Raptors,03-Feb,Washington,L 108-119,Away,31-33,04-Sep,-2,Ov 221.5,1.869565217
2278,65,Toronto Raptors,03-Apr,Washington,W 116-109,Away,32-33,04-Sep,-2.5,Ov 222.5,1.729927007
2279,66,Toronto Raptors,03-Jun,Denver,L 113-118,Away,32-34,04-Sep,6,Ov 228.5,2.94
2280,67,Toronto Raptors,03-Aug,LA Clippers,L 100-108,Away,32-35,04-Sep,2.5,Un 230.0,2.22
2281,68,Toronto Raptors,03-Oct,LA Lakers,L 112-122,Away,32-36,04-Sep,-3,Ov 224.5,1.724637681
2282,69,Toronto Raptors,Mar-14,Denver,W 125-110,Home,33-36,04-Sep,1.5,Ov 228.5,2.03
2283,70,Toronto Raptors,Mar-16,Okla City,W 128-111,Home,34-36,04-Sep,-6.5,Ov 230.5,1.414937759
2284,71,Toronto Raptors,Mar-18,Minnesota,W 122-107,Home,35-36,04-Sep,-9.5,Ov 222.0,1.253164557
2285,72,Toronto Raptors,Mar-19,Milwaukee,L 111-118,Away,35-37,04-Sep,7,Un 234.0,3.35
2286,73,Toronto Raptors,Mar-22,Indiana,L 114-118,Home,35-38,04-Sep,-8.5,Ov 231.5,1.273972603
2287,74,Toronto Raptors,Mar-24,Detroit,W 118-97,Home,36-38,04-Sep,-13.5,Un 223.5,1.12642225
2288,75,Toronto Raptors,Mar-26,Washington,W 114-104,Home,37-38,04-Sep,-10,Un 220.5,1.245700246
2289,76,Toronto Raptors,Mar-28,Miami,W 106-92,Home,38-38,04-Sep,-6,Un 218.5,1.416666667
2290,77,Toronto Raptors,Mar-31,Philadelphia,L 110-117,Away,38-39,04-Oct,4,Ov 223.0,2.45
2291,78,Toronto Raptors,04-Feb,Charlotte,W 128-108,Away,39-39,04-Oct,-15.5,Ov 220.5,1.086132644
2292,79,Toronto Raptors,04-Apr,Charlotte,W 120-100,Away,40-39,04-Oct,-15.5,Un 222.5,1.066666667
2293,80,Toronto Raptors,04-May,Boston,L 93-97,Away,40-40,04-Nov,-1,Un 223.0,1.877192982
2294,81,Toronto Raptors,04-Jul,Boston,L 102-121,Away,40-41,04-Dec,-1.5,Ov 222.5,1.840336134
